ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CREATEDAT,UPDATEDAT
687671c1ebd2bf665349df2e,http://data.europa.eu/esco/occupation/7d092380-1c2e-48fe-81de-0d191b4e96d6,"ec78765c-7dc8-44ae-bf5d-aa6af5b7ce57
421574c5-264e-4e17-ac26-70b1677c1cf8
99a4af77-6faa-4bbe-a706-453032cb4b64
922f0ba3-cff9-4fc0-a0a4-b3e20142f096",2269,2269.8.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en imagen para diagnóstico/técnica en imagen para diagnóstico,"técnico en radiodiagnóstico
tecnólogo en radiología e imágenes diagnósticas
técnica especializada en radiología diagnóstica
técnica en radiología diagnóstica
radiografista
técnico en radiología diagnóstica
técnico especializado en radiología diagnóstica
técnico en radiología
técnico en imagen para diagnóstico
técnica en radiodiagnóstico
técnica en radiología
tecnóloga en radiología e imágenes diagnósticas
técnica en imagen para diagnóstico","Los técnicos en imagen para diagnóstico planifican, preparan y realizan pruebas de diagnóstico por la imagen y posprocesamiento de imágenes con una amplia gama de equipos y técnicas que utilizan rayos X, campos magnéticos fuertes o resonancia magnética (RMI) y sonido de alta frecuencia (ultrasonido).",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df2f,http://data.europa.eu/esco/occupation/5efb4fff-8c5f-4697-9587-034d9f6af094,"b46fca32-c2ec-4997-9437-7d1fe2a92c98
f1f16c40-e9ed-47bf-be49-0ef4245fa070
de45645c-c8ba-4f61-a156-937bf1456197
6b8bcd13-0529-4cc9-a8ea-d2dc56fc4e51",2269,2269.8.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico de imagen en medicina nuclear/técnica de imagen en medicina nuclear,"radióloga
técnico de imagen en medicina nuclear
técnica en radiología
técnica de imagen en medicina nuclear
técnico en radiología
radiólogo
técnica en imagen para el diagnóstico y medicina nuclear
técnico en imagen para el diagnóstico y medicina nuclear","Los técnicos de imagen en medicina nuclear planifican, preparan y realizan exámenes, procedimientos de posprocesamiento y tratamiento de medicina nuclear con una amplia gama de equipos y técnicas utilizando radiografías, resonancia magnética y radiofármacos.",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df30,http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,"a1407b1f-1e1d-4e9e-ad2d-46187b3d7b4b
b8449199-e942-4422-8903-78a467af8b14
d4b97f9c-d0e8-4435-9ce2-dde718274faa
bbeb7e18-2d72-4b2e-a0f9-1cf7fd0ed38c",2269,2269.9,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,experto en terapia recreativa/experta en terapia recreativa,"terapeuta recreativo
terapeuta recreativa
experto en terapia recreativa
experta en terapia recreativa","Los expertos en terapia recreativa ofrecen tratamiento a las personas que presentan trastornos o afecciones de comportamiento. Utilizan técnicas e intervenciones como arte, música, animales y danza para promover, mantener y restaurar el desarrollo y la salud del paciente.",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df31,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,"fd8a47f3-8b45-4696-9321-e3debb2f507a
bb11c3e6-9e53-4471-867c-cb7a0574fabe
7458e239-af34-46cb-8c28-1db2e2c0641f
53b22634-8d16-40e1-887f-ada46eb73c20",2269,2269.9.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,experto en terapia asistida con animales/experta en terapia asistida con animales,"experta en terapia asistida con animales
experto en terapia asistida con animales","Los expertos en terapia asistida con animales prestan apoyo a las personas con discapacidad cognitiva, motora o socioemocional a través de la interacción con animales bajo supervisión profesional. Consiste en el uso de animales de compañía y domesticados en un plan de intervención específico, como terapia, educación y servicio humano, y tienen por objeto restablecer y mantener el bienestar y la recuperación de los pacientes.",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df32,http://data.europa.eu/esco/occupation/eb48ccbd-75f2-4799-81be-443034858473,"d9bae017-37c7-49e9-8ce9-8cf37e36e37a
1dfbc41a-e9b4-4abf-a34d-d526acb15654
7c4d2973-28b1-453c-8b57-9405458c1482
08473879-08ab-4cf7-809d-a772d7a576fa",2269,2269.9.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,terapeuta artístico/terapeuta artística,"terapeuta artística
terapeuta artístico","Los terapeutas artísticos ayudan a los pacientes a superar las dificultades psicológicas y emocionales a través de un proceso artístico que refleja emociones y sentimientos, centrándose en los pacientes que sufren diversos problemas, como los trastornos mentales, psicológicos y conductuales, a fin de facilitar su comprensión y concienciación.",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df33,http://data.europa.eu/esco/occupation/789d9781-8724-4367-936a-3a4cb7c54315,"1f114a9a-3102-46d2-9dfd-d90e0ce18601
45357437-4e1d-4f3c-917b-b7d6c160af6e
2d91d959-8c8e-41be-911a-88b98dab8901
6b96e98e-8cd7-4d78-8916-1863336f8c5f",2269,2269.9.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,experto en danzaterapia/experta en danzaterapia,"experto en danzaterapia
experta en danzaterapia","Los expertos en danzaterapia ayudan a personas con sus problemas de salud emocional, mental o física para mejorar la conciencia de su cuerpo, su autoestima, su integración social y su desarrollo personal a través de patrones de baile y movimiento en un entorno terapéutico.",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df34,http://data.europa.eu/esco/occupation/3d616092-b4fd-4c14-b0e9-a9119bbbd171,"f3924f5b-8c4f-4a4f-bf9d-1e81f2faba4b
a1aeb431-8fed-49fb-9fa4-6dc4c7d3ed47
5158a780-2b49-406d-9be7-cb8442bef38e
cea58411-64ea-46d7-a22b-07be9a279825",2269,2269.9.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,terapeuta musical,"experta en musicoterapia
experto en musicoterapia","Los terapeutas musicales utilizan intervenciones terapéuticas musicales para tratar a pacientes con trastornos de comportamiento y afecciones patógenas para prevenir, mitigar o eliminar los síntomas y cambiar comportamientos y actitudes que requieren tratamiento. Promueven y mantienen o restablecen el desarrollo, la madurez y la salud del paciente/cliente mediante intervenciones terapéuticas musicales. La terapia musical proporciona ayuda especialmente a personas con trastornos de comportamiento emocionales, somáticos, intelectuales o sociales, como psicosis (esquizofrenia, trastornos bipolares) y trastornos de la personalidad. 
 ",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df35,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,"d3603d8b-c9cf-4a42-a9a4-1a6643d6d80c
428d7bff-70a0-43ac-aca8-d99db72274f0
e09cdb44-587d-482c-933d-dd18abe7086b
51f135d3-a7d7-4ef5-9a6b-1e8723d5f2bc",2310,2310.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor de educación superior/profesora de educación superiora,"profesor universitario
profesora universitaria
profesora de educación superior
profesor de educación superior","Los profesores de enseñanza superior forman en su disciplina de especialidad —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Pueden tener un cargo como «profesor titular» o «catedrático». Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, en la dirección de las prácticas de laboratorio, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su respectiva área de especialidad, publican sus trabajos y colaboran con otros compañeros investigadores.",2025-07-15T15:20:34.298Z,2025-07-15T15:20:34.298Z
687671c1ebd2bf665349df36,http://data.europa.eu/esco/occupation/9766cc19-5a64-4b3c-a741-71561285a419,"d0c00c4a-747a-44ac-9b9a-8209ff4dc4f9
97eec1ab-36c1-44ae-8101-411036fe1a0a
c785848d-d855-46ab-97dd-7075121c61e9
c4709d39-2fce-44c8-90e7-c6e211fa56dc",2310,2310.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de antropología/profesora universitaria de antropología,"profesor universitario de antropología
profesora universitaria de antropología","Los profesores universitarios de antropología son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, la antropología —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su área de especialidad dentro del ámbito de la antropología, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df37,http://data.europa.eu/esco/occupation/49023c69-302f-4671-b26f-7229d1a53915,"a61576c0-6bb5-4bae-85ca-466712b6e348
0e0c6526-b34d-455e-a32b-657281992cd0
3e8f1f83-1847-4586-8a36-2f71fa06e09e
5ed4eba5-20d3-4e79-b6f9-64d0a7f06745",2310,2310.1.10,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de comunicación/profesora universitaria de comunicación,"profesor universitario de comunicación
profesora universitaria de comunicación","Los profesores universitarios de comunicación son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, las comunicaciones —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su área de especialidad dentro del ámbito de la comunicación, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df38,http://data.europa.eu/esco/occupation/c3b82711-273d-4fa8-8de7-0ac3d99c16fc,"7e526a25-5b8b-4b47-95c9-1ea3461fd5b2
45bfc58f-6c9a-4baa-9ef7-e3fd2309adb4
f492fdcd-574c-4fe3-9ffd-be1fe6489c23
dbbe098b-8a8c-46d4-aff1-a104bc1123e9",2310,2310.1.11,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de informática/profesora universitaria de informática,"profesor universitario de informática
profesora universitaria de informática","Los profesores universitarios de informática son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, la informática —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su área de especialidad dentro del ámbito de la informática, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df39,http://data.europa.eu/esco/occupation/3d7a1284-824c-47d9-8387-b8e1cd5888b5,"17093968-9477-4e54-9cb3-a00e1e3d0c46
e9049130-21c7-4d43-a425-5b8e5af157c9
eea9c159-e78d-48f3-af02-9705f3285256
393145ed-e293-400f-82b8-d36ec3e8bfeb",2310,2310.1.12,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de odontología/profesora universitaria de odontología,"profesor universitario de odontología
profesora universitaria de odontología","Los profesores universitarios de odontología son catedráticos de dicha materia, profesores, o profesores universitarios, y, a menudo, médicos que forman en su disciplina de especialidad, la odontología —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, en la dirección de las prácticas de laboratorio, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en sus respectivas áreas de especialidad dentro del ámbito de la odontología, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df3a,http://data.europa.eu/esco/occupation/306e9867-cf55-446f-88c6-8adad5369f8c,"eb0c5fc4-ff45-4b37-b95a-af987d58c439
589c5ed8-e52f-4ebd-9a56-cb784a1d25e0
404271bd-aac8-4a6d-b868-1c9ce6bc7842
388e3791-bbac-4179-8efa-a87ce260d76a",2310,2310.1.13,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de ciencias de la Tierra/profesora universitaria de ciencias de la Tierra,"profesora universitaria de ciencias de la Tierra
profesora universitaria de geociencias
profesor universitario de ciencias de la Tierra
profesor universitario de geociencias","Los profesores universitarios de ciencias de la Tierra son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, las ciencias de la Tierra —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes y en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su área de especialidad dentro del ámbito de las ciencias de la Tierra, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df3b,http://data.europa.eu/esco/occupation/0959cd1d-f6c8-4362-939a-ad7d5f75d659,"89cf74b2-6ce2-4b52-ab99-b37aafc4f6d4
666eba1e-052a-43e2-83b1-45a31edf8af9
e517e5da-f0c3-4b2c-b13e-9c8e186a38bc
ee39a7bb-74dd-4443-8187-f421b9dbe957",2310,2310.1.14,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de economía/profesora universitaria de economía,"profesora universitaria de economía
profesor universitario de economía","Los profesores universitarios de economía son catedráticos de dicha materia, catedráticos auxiliares, profesores, profesores universitarios, profesores universitarios colaboradores o tutores que forman a los estudiantes en su especialidad de estudio, la economía. Elaboran un plan de estudios, preparan clases (clases teóricas, clases prácticas, seminarios, sesiones de formación, etc.), hacen un seguimiento de los resultados del aprendizaje y supervisan la rama de estudio de los alumnos. Llevan a cabo investigaciones académicas en su campo de la economía y presentan sus trabajos en congresos y en publicaciones. Participan en algunas funciones de gestión de las universidades.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df3c,http://data.europa.eu/esco/occupation/605e58d6-ad27-4828-b1f5-16707f327fa0,"fb301495-3b79-4c8c-aa3a-08d618955f03
282a46a4-4905-4aee-938c-bfe3a818eb33
e86b5b9a-d640-4ee7-9df3-5acb3e8196e0
2acf170f-4ea0-4336-9b48-e73e5814a8ad",2310,2310.1.15,,"Includes:
- people performing academic research in their field of education studies",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de ciencias de la educación/profesora universitaria de ciencias de la educación,"profesora universitaria de pedagogía
profesor universitario de pedagogía
profesora universitaria de ciencias de la educación
profesor universitario de ciencias de la educación","Los profesores universitarios de ciencias de la educación son catedráticos, profesores, o profesores universitarios que forman en su disciplina de especialidad, las ciencias de la educación a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria para que a su vez puedan llegar a ser profesores. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df3d,http://data.europa.eu/esco/occupation/e9f50268-4dab-4579-90c2-2ff219eb56f1,"ba279278-639d-4826-bf0d-d5804ccc1ca0
6e7232ad-3f27-40aa-b073-25a7cef5f48c
2b147aaf-50ec-446a-926d-f7021bdc0dae
a2095e37-7ba1-4eee-9bf9-288d63b776db",2310,2310.1.16,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de ingeniería/profesora universitaria de ingeniería,"profesor universitario de ingeniería
profesora universitaria de ingeniería","Los profesores universitarios de ingeniería son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, la ingeniería —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, en la dirección de las prácticas de laboratorio, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su área de especialidad dentro del ámbito de la ingeniería, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df3e,http://data.europa.eu/esco/occupation/54361270-bc5e-40fb-8f84-a0023a85cdf7,"795c10a3-0575-412e-9d5c-b2de4f2569bd
885e7454-b3d5-4e8e-877b-0894326ac4a7
f2aec555-5a83-4425-859d-faae32bb50a6
fc334bae-9936-4c66-aae2-24f23a814199",2310,2310.1.17,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor de bellas artes/profesora de bellas artes,"profesor de bellas artes
profesora de bellas artes","Los profesores de bellas artes forman a los estudiantes en cursos específicos de teoría y, principalmente, práctica de bellas artes —incluidos el dibujo, la pintura y la escultura—, en una escuela especializada de bellas artes o en un conservatorio a nivel de enseñanza superior. Proporcionan una formación teórica al servicio de las aptitudes prácticas y técnicas que los estudiantes deben dominar posteriormente en las bellas artes. Hacen un seguimiento del progreso de los estudiantes, proporcionan asistencia de forma individual cuando se necesita y evalúan los conocimientos que van adquiriendo y el rendimiento que van mostrando en las bellas artes mediante frecuentes trabajos, pruebas y exámenes prácticos.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df3f,http://data.europa.eu/esco/occupation/9905cc76-d48b-49b1-94ab-17becb30be1a,"9dfe7907-bd77-4504-90d3-c1a5de4e2f87
600bb309-60f9-4609-a6c9-982d336c3344
64e989e0-fd04-44fc-82f1-0fafb9ecae39
2e1324ca-9219-4ec8-9828-5cffc8bed203",2310,2310.1.18,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de ciencias de la alimentación/profesora universitaria de ciencias de la alimentación,"profesora universitaria de ciencias de la alimentación
profesor universitario de ciencias de la alimentación
profesor universitario de bromatología
profesora universitaria de bromatología","Los profesores universitarios de ciencias alimentarias son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, las ciencias alimentarias —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su área de especialidad dentro del ámbito de las ciencias alimentarias, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df40,http://data.europa.eu/esco/occupation/b3ebf55f-5e50-4262-946a-f08d7fbe29b2,"f7c8879e-c95b-4a7a-ba69-62c5b26458b8
036e9115-2969-4aeb-badf-b97f2c3acfac
58ee64ba-236c-4a0b-903c-43998e87cc48
5625ca8f-8d37-417a-9217-20136893a274",2310,2310.1.19,,"Includes:
- people performing specialised fields of healthcare education

Includes professors of:
- [geriatrics](urn:esco:skill:52c19dc8-651f-4095-98fe-dcb2799d702e)
- [pathology](urn:esco:skill:db8a9ba7-96ad-4c53-b552-d4f1570dfefb)
- [pedagogy](urn:esco:skill:a117f32c-662b-4dd9-b739-1230dd04cb60)
- [paediatrics](urn:esco:skill:8671290a-ab17-42c2-9114-adcb741e7257)
- [dietetics](urn:esco:skill:f190355a-cea5-4cd0-b6cd-a5c3d9a14985)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de especialidades médicas/profesora universitaria de especialidades médicas,"profesora universitaria de especialidades médicas
profesor universitario de especialidades médicas","Los profesores universitarios de especialidades médicas son catedráticos de dicha materia, profesores, o profesores universitarios, y, a menudo, médicos que forman en su disciplina de especialidad, las especialidades médicas —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, para la puntuación de trabajos y exámenes, para dirigir las prácticas de laboratorio, así como para llevar a cabo revisiones y sesiones de información para los estudiantes. También llevan a cabo investigaciones académicas en su respectiva área de especialidad dentro del ámbito de las especialidades médicas, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df41,http://data.europa.eu/esco/occupation/bff7e8a3-6206-4d38-b25f-fcb6e634c7af,"aecb4ffc-f784-4654-a955-aca731acf08e
fd87ae6c-0ad8-43c0-98e4-a167a026b4a1
a9854560-fd1f-469e-92fd-4de916c84810
61869db0-719a-4fcc-ace2-ca6ec5ede5f2",2310,2310.1.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de arqueología/profesora universitaria de arqueología,"profesora universitaria de arqueología
profesor universitario de arqueología","Los profesores universitarios de arqueología son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, la arqueología —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su respectiva área de especialidad dentro del ámbito de la arqueología, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df42,http://data.europa.eu/esco/occupation/a36c14e6-ed96-467d-8390-6f9cf47ac350,"31d3dd56-9018-4c64-b075-32b1f5563cf8
2e946d8f-f8a5-4a87-81a4-7d2e02370063
9e061004-1dba-4aa9-a51a-309566456bbf
ac782910-a8d0-4012-affe-eb87392f8adc",2310,2310.1.20,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de historia/profesora universitaria de historia,"profesor universitario de historia
profesora universitaria de historia","Los profesores universitarios de historia son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, la historia —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su respectiva área de especialidad dentro del ámbito de la historia, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df43,http://data.europa.eu/esco/occupation/479ede81-bd51-4f3b-9d30-4910699fd211,"0bb80ed1-f8db-47dd-803b-5239f8eec4f8
f8337327-f25f-4f5e-a32e-3f00d323a9a4
855ebefe-3132-4da9-93d0-f77318dac1f6
71e023bf-f0e7-4d7c-9a35-a49bcc8e2c89",2310,2310.1.21,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de periodismo/profesora universitaria de periodismo,"profesora universitaria de periodismo
profesor universitario de periodismo","Los profesores universitarios de periodismo y comunicación audiovisual son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, el periodismo y los medios de comunicación —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en sus respectivas áreas de especialidad dentro del ámbito del periodismo y los medios de comunicación, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df44,http://data.europa.eu/esco/occupation/b65133db-b3de-44d1-88fa-1d3deda08245,"58b2c808-171f-4bbe-93bf-db2d83f09abc
9e7ef3a0-5ae0-4f68-926a-d637a529be92
26c378a5-417b-4d92-9e5f-cf5f58bf2c79
c17c8f5e-d6e7-46dc-8702-6d04d8f9a7c2",2310,2310.1.22,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de derecho/profesora universitaria de derecho,"profesor universitario de derecho
profesora universitaria de derecho","Los profesores universitarios de Derecho son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, el Derecho —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su respectiva área de especialidad dentro del ámbito del Derecho, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
687671c1ebd2bf665349df45,http://data.europa.eu/esco/occupation/c549f0de-c415-428e-865c-973bcd224b39,"447762c3-9a26-4c87-b35d-bc4de665fae4
5f6b819f-77f2-4493-b8ea-228c4eb1b775
89d2692e-a8a2-45da-917b-08d429822b2d
1bdb67e0-a794-4e4f-b912-e6a619b62da9",2310,2310.1.23,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,profesor universitario de lingüística/profesora universitaria de lingüística,"profesora universitaria de lingüística
profesor universitario de lingüística","Los profesores universitarios de lingüística son catedráticos de dicha materia, profesores, o profesores universitarios que forman en su disciplina de especialidad, la lingüística —de carácter predominantemente académico— a estudiantes que han obtenido un título de enseñanza secundaria posobligatoria. Trabajan con sus ayudantes de investigación y ayudantes de apoyo al profesorado universitario en la preparación de clases teóricas y exámenes, en la puntuación de trabajos y exámenes, así como en la dirección de sesiones de repaso y tutorías para los estudiantes. También llevan a cabo investigaciones académicas en su respectiva área de especialidad dentro del ámbito de la lingüística, publican sus trabajos y colaboran con otros compañeros de trabajo en la universidad.",2025-07-15T15:20:34.299Z,2025-07-15T15:20:34.299Z
